Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Total Deaths per 100rb,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
11/13/2021,ID-KT,Kalimantan Tengah,2,1,2,-1,45576,1427,44097,52,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,0.78,17731.86,0.39,555.19,55.52,3.13%,96.75%,0.33,
11/13/2021,ID-KI,Kalimantan Timur,7,0,28,-21,158097,5448,152562,87,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,1.97,44506.90,0.00,1533.70,153.37,3.45%,96.50%,0.58,1.00
11/13/2021,ID-KU,Kalimantan Utara,8,2,12,-6,35856,808,34954,94,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,12.34,55298.60,3.08,1246.13,124.61,2.25%,97.48%,,
11/13/2021,ID-BB,Kepulauan Bangka Belitung,11,1,8,2,52125,1451,50589,85,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,7.97,37778.12,0.72,1051.63,105.16,2.78%,97.05%,2.75,1.00
11/13/2021,ID-KR,Kepulauan Riau,0,0,3,-3,53865,1745,52096,24,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,0.00,27918.01,0.00,904.43,90.44,3.24%,96.72%,0.00,1.00
11/13/2021,ID-LA,Lampung,6,1,33,-28,49619,3856,45149,614,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.66,5455.28,0.11,423.94,42.39,7.77%,90.99%,2.00,
11/13/2021,ID-MA,Maluku,6,0,2,4,14581,261,14297,23,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,3.25,7894.01,0.00,141.30,14.13,1.79%,98.05%,6.00,1.00
11/13/2021,ID-MU,Maluku Utara,1,0,2,-1,12094,303,11745,46,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.76,9247.57,0.00,231.69,23.17,2.51%,97.11%,0.50,1.00
11/13/2021,ID-NB,Nusa Tenggara Barat,3,0,0,3,27748,813,26841,94,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,0.57,5265.03,0.00,154.26,15.43,2.93%,96.73%,0.60,1.00
11/13/2021,ID-NT,Nusa Tenggara Timur,6,0,19,-13,63785,1334,62323,128,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,1.11,11787.33,0.00,246.52,24.65,2.09%,97.71%,0.43,1.00
11/13/2021,ID-PA,Papua,10,0,0,10,34275,556,32042,1677,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,2.30,7896.83,0.00,128.10,12.81,1.62%,93.49%,0.63,1.00
11/13/2021,ID-PB,Papua Barat,5,0,1,4,23252,357,22736,159,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,4.38,20383.96,0.00,312.97,31.30,1.54%,97.78%,0.38,1.00
11/13/2021,ID-RI,Riau,4,0,6,-2,128525,4108,124063,354,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.66,21159.51,0.00,676.31,67.63,3.20%,96.53%,4.00,1.00
11/13/2021,ID-SR,Sulawesi Barat,0,0,3,-3,12345,345,11980,20,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.00,7913.54,0.00,221.16,22.12,2.79%,97.04%,0.00,1.00
11/13/2021,ID-SN,Sulawesi Selatan,8,0,6,2,109828,2235,107436,157,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,0.85,11650.51,0.00,237.09,23.71,2.04%,97.82%,1.60,1.00
11/13/2021,ID-ST,Sulawesi Tengah,2,0,0,2,47082,1597,45428,57,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.68,15929.94,0.00,540.34,54.03,3.39%,96.49%,0.67,1.00
11/13/2021,ID-SG,Sulawesi Tenggara,1,0,1,0,20142,527,19569,46,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0.38,7642.69,0.00,199.97,20.00,2.62%,97.16%,,1.00
11/13/2021,ID-SA,Sulawesi Utara,3,1,10,-8,34661,1051,33452,158,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,1.14,13119.80,0.38,397.82,39.78,3.03%,96.51%,0.43,0.17
11/13/2021,ID-SB,Sumatera Barat,7,0,3,4,89816,2150,87532,134,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,1.27,16273.24,0.00,389.55,38.95,2.39%,97.46%,3.50,1.00
11/13/2021,ID-SS,Sumatera Selatan,0,0,2,-2,59903,3069,56776,58,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,0.00,7289.64,0.00,373.47,37.35,5.12%,94.78%,0.00,1.00
11/13/2021,ID-SU,Sumatera Utara,12,0,11,1,105954,2889,102876,189,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.81,7123.01,0.00,194.22,19.42,2.73%,97.09%,1.09,1.00
11/14/2021,ID-AC,Aceh,5,0,3,2,38384,2066,36273,45,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.95,7315.06,0.00,393.73,39.37,5.38%,94.50%,1.25,1.00
11/14/2021,ID-BA,Bali,9,0,23,-14,114057,4038,109839,180,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,2.13,27052.27,0.00,957.74,95.77,3.54%,96.30%,0.82,0.00
11/14/2021,ID-BT,Banten,4,0,10,-6,132564,2686,129636,242,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0.37,12363.31,0.00,250.50,25.05,2.03%,97.79%,0.67,1.00
11/14/2021,ID-BE,Bengkulu,1,0,0,1,23102,473,22596,33,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.50,11553.66,0.00,236.55,23.66,2.05%,97.81%,1.00,1.00
11/14/2021,ID-JK,DKI Jakarta,92,1,109,-18,862789,13588,848494,707,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,8.48,79547.99,0.09,1252.80,125.28,1.57%,98.34%,1.70,
11/14/2021,ID-YO,Daerah Istimewa Yogyakarta,16,1,49,-34,156325,5258,150594,473,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,4.41,43052.70,0.28,1448.08,144.81,3.36%,96.33%,0.73,1.00
11/14/2021,ID-GO,Gorontalo,0,0,0,0,11830,460,11373,-3,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0.00,10019.90,0.00,389.62,38.96,3.89%,96.14%,0.00,1.00
11/14/2021,IDN,Indonesia,339,15,503,-179,4250855,143659,4098178,9018,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.28,16029.74,0.06,541.73,54.17,3.38%,96.41%,0.94,0.94
11/14/2021,ID-JA,Jambi,2,0,1,1,29756,789,28950,17,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.57,8517.88,0.00,225.86,22.59,2.65%,97.29%,,1.00
11/14/2021,ID-JB,Jawa Barat,25,2,36,-13,706874,14718,690706,1450,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.55,15652.20,0.04,325.90,32.59,2.08%,97.71%,0.50,1.00
11/14/2021,ID-JT,Jawa Tengah,30,2,39,-11,485829,30177,454113,1539,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.82,13360.14,0.05,829.86,82.99,6.21%,93.47%,0.71,0.67
11/14/2021,ID-JI,Jawa Timur,30,2,60,-32,398911,29672,369004,235,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.74,9854.76,0.05,733.02,73.30,7.44%,92.50%,0.61,2.00
11/14/2021,ID-KB,Kalimantan Barat,26,1,12,13,41298,1057,40184,57,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,4.79,7615.60,0.18,194.92,19.49,2.56%,97.30%,2.17,
11/14/2021,ID-KS,Kalimantan Selatan,1,0,9,-8,69874,2390,67456,28,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,0.25,17368.42,0.00,594.08,59.41,3.42%,96.54%,0.20,1.00
11/14/2021,ID-KT,Kalimantan Tengah,3,0,2,1,45579,1427,44099,53,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,1.17,17733.03,0.00,555.19,55.52,3.13%,96.75%,1.50,0.00
11/14/2021,ID-KI,Kalimantan Timur,22,0,19,3,158119,5448,152581,90,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,6.19,44513.09,0.00,1533.70,153.37,3.45%,96.50%,3.14,1.00
11/14/2021,ID-KU,Kalimantan Utara,2,1,12,-11,35858,809,34966,83,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,3.08,55301.69,1.54,1247.67,124.77,2.26%,97.51%,0.25,0.50
11/14/2021,ID-BB,Kepulauan Bangka Belitung,12,0,13,-1,52137,1451,50602,84,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,8.70,37786.81,0.00,1051.63,105.16,2.78%,97.06%,1.09,0.00
11/14/2021,ID-KR,Kepulauan Riau,0,0,0,0,53865,1745,52096,24,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,0.00,27918.01,0.00,904.43,90.44,3.24%,96.72%,1.00,1.00
11/14/2021,ID-LA,Lampung,7,1,6,0,49626,3857,45155,614,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.77,5456.05,0.11,424.05,42.41,7.77%,90.99%,1.17,1.00
11/14/2021,ID-MA,Maluku,0,0,0,0,14581,261,14297,23,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0.00,7894.01,0.00,141.30,14.13,1.79%,98.05%,0.00,1.00
11/14/2021,ID-MU,Maluku Utara,0,0,0,0,12094,303,11745,46,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.00,9247.57,0.00,231.69,23.17,2.51%,97.11%,0.00,1.00
11/14/2021,ID-NB,Nusa Tenggara Barat,3,0,5,-2,27751,813,26846,92,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,0.57,5265.60,0.00,154.26,15.43,2.93%,96.74%,1.00,1.00
11/14/2021,ID-NT,Nusa Tenggara Timur,3,0,3,0,63788,1334,62326,128,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.55,11787.88,0.00,246.52,24.65,2.09%,97.71%,0.50,1.00
11/14/2021,ID-PA,Papua,2,0,0,2,34277,556,32042,1679,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,0.46,7897.29,0.00,128.10,12.81,1.62%,93.48%,0.20,1.00
11/14/2021,ID-PB,Papua Barat,15,0,3,12,23267,357,22739,171,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,13.15,20397.11,0.00,312.97,31.30,1.53%,97.73%,3.00,1.00
11/14/2021,ID-RI,Riau,0,0,9,-9,128525,4108,124072,345,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.00,21159.51,0.00,676.31,67.63,3.20%,96.54%,0.00,1.00
11/14/2021,ID-SR,Sulawesi Barat,0,0,2,-2,12345,345,11982,18,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.00,7913.54,0.00,221.16,22.12,2.79%,97.06%,1.00,1.00
11/14/2021,ID-SN,Sulawesi Selatan,11,0,19,-8,109839,2235,107455,149,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,1.17,11651.67,0.00,237.09,23.71,2.03%,97.83%,1.38,1.00
11/14/2021,ID-ST,Sulawesi Tengah,8,1,8,-1,47090,1598,45436,56,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,2.71,15932.65,0.34,540.67,54.07,3.39%,96.49%,4.00,
11/14/2021,ID-SG,Sulawesi Tenggara,0,0,2,-2,20142,527,19571,44,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0.00,7642.69,0.00,199.97,20.00,2.62%,97.17%,0.00,1.00
11/14/2021,ID-SA,Sulawesi Utara,2,0,32,-30,34663,1051,33484,128,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,0.76,13120.56,0.00,397.82,39.78,3.03%,96.60%,0.67,0.00
11/14/2021,ID-SB,Sumatera Barat,3,1,7,-5,89819,2151,87539,129,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,0.54,16273.78,0.18,389.73,38.97,2.39%,97.46%,0.43,
11/14/2021,ID-SS,Sumatera Selatan,2,0,3,-1,59905,3069,56779,57,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,0.24,7289.88,0.00,373.47,37.35,5.12%,94.78%,,1.00
11/14/2021,ID-SU,Sumatera Utara,8,0,22,-14,105962,2889,102898,175,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.54,7123.55,0.00,194.22,19.42,2.73%,97.11%,0.67,1.00
11/15/2021,ID-AC,Aceh,1,0,5,-4,38385,2066,36278,41,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.19,7315.25,0.00,393.73,39.37,5.38%,94.51%,0.20,1.00
11/15/2021,ID-BA,Bali,6,0,18,-12,114063,4038,109857,168,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,1.42,27053.69,0.00,957.74,95.77,3.54%,96.31%,0.67,1.00
11/15/2021,ID-BT,Banten,9,0,13,-4,132573,2686,129649,238,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0.84,12364.15,0.00,250.50,25.05,2.03%,97.79%,2.25,1.00
11/15/2021,ID-BE,Bengkulu,0,0,5,-5,23102,473,22601,28,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.00,11553.66,0.00,236.55,23.66,2.05%,97.83%,0.00,1.00
11/15/2021,ID-JK,DKI Jakarta,36,1,78,-43,862825,13589,848572,664,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,3.32,79551.31,0.09,1252.89,125.29,1.57%,98.35%,0.39,1.00
11/15/2021,ID-YO,Daerah Istimewa Yogyakarta,10,0,35,-25,156335,5258,150629,448,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,2.75,43055.45,0.00,1448.08,144.81,3.36%,96.35%,0.63,0.00
11/15/2021,ID-GO,Gorontalo,0,0,0,0,11830,460,11373,-3,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0.00,10019.90,0.00,389.62,38.96,3.89%,96.14%,1.00,1.00
11/15/2021,IDN,Indonesia,221,11,706,-496,4251076,143670,4098884,8522,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.83,16030.57,0.04,541.77,54.18,3.38%,96.42%,0.65,0.73
11/15/2021,ID-JA,Jambi,0,0,1,-1,29756,789,28951,16,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.00,8517.88,0.00,225.86,22.59,2.65%,97.29%,0.00,1.00
11/15/2021,ID-JB,Jawa Barat,27,0,289,-262,706901,14718,690995,1188,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.60,15652.80,0.00,325.90,32.59,2.08%,97.75%,1.08,0.00
11/15/2021,ID-JT,Jawa Tengah,27,4,59,-36,485856,30181,454172,1503,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.74,13360.88,0.11,829.97,83.00,6.21%,93.48%,0.90,2.00
11/15/2021,ID-JI,Jawa Timur,26,1,49,-24,398937,29673,369053,211,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.64,9855.40,0.02,733.05,73.30,7.44%,92.51%,0.87,0.50
11/15/2021,ID-KB,Kalimantan Barat,18,0,11,7,41316,1057,40195,64,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,3.32,7618.92,0.00,194.92,19.49,2.56%,97.29%,0.69,0.00
11/15/2021,ID-KS,Kalimantan Selatan,1,0,6,-5,69875,2390,67462,23,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,0.25,17368.67,0.00,594.08,59.41,3.42%,96.55%,1.00,1.00
11/15/2021,ID-KT,Kalimantan Tengah,5,1,8,-4,45584,1428,44107,49,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,1.95,17734.97,0.39,555.58,55.56,3.13%,96.76%,1.67,
11/15/2021,ID-KI,Kalimantan Timur,11,0,21,-10,158130,5448,152602,80,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,3.10,44516.19,0.00,1533.70,153.37,3.45%,96.50%,0.50,1.00
11/15/2021,ID-KU,Kalimantan Utara,1,1,6,-6,35859,810,34972,77,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,1.54,55303.23,1.54,1249.22,124.92,2.26%,97.53%,0.50,1.00
11/15/2021,ID-BB,Kepulauan Bangka Belitung,1,0,4,-3,52138,1451,50606,81,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.72,37787.54,0.00,1051.63,105.16,2.78%,97.06%,0.08,1.00
11/15/2021,ID-KR,Kepulauan Riau,3,0,0,3,53868,1745,52096,27,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,1.55,27919.56,0.00,904.43,90.44,3.24%,96.71%,,1.00
11/15/2021,ID-LA,Lampung,4,0,24,-20,49630,3857,45179,594,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.44,5456.49,0.00,424.05,42.41,7.77%,91.03%,0.57,0.00
11/15/2021,ID-MA,Maluku,0,0,0,0,14581,261,14297,23,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0.00,7894.01,0.00,141.30,14.13,1.79%,98.05%,1.00,1.00
11/15/2021,ID-MU,Maluku Utara,0,0,5,-5,12094,303,11750,41,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.00,9247.57,0.00,231.69,23.17,2.51%,97.16%,1.00,1.00
11/15/2021,ID-NB,Nusa Tenggara Barat,1,0,2,-1,27752,813,26848,91,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,0.19,5265.79,0.00,154.26,15.43,2.93%,96.74%,0.33,1.00
11/15/2021,ID-NT,Nusa Tenggara Timur,6,0,10,-4,63794,1334,62336,124,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,1.11,11788.99,0.00,246.52,24.65,2.09%,97.71%,2.00,1.00
11/15/2021,ID-PA,Papua,8,0,0,8,34285,556,32042,1687,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,1.84,7899.14,0.00,128.10,12.81,1.62%,93.46%,4.00,1.00
11/15/2021,ID-PB,Papua Barat,5,0,0,5,23272,357,22739,176,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,4.38,20401.49,0.00,312.97,31.30,1.53%,97.71%,0.33,1.00
11/15/2021,ID-RI,Riau,0,0,7,-7,128525,4108,124079,338,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.00,21159.51,0.00,676.31,67.63,3.20%,96.54%,1.00,1.00
11/15/2021,ID-SR,Sulawesi Barat,0,0,3,-3,12345,345,11985,15,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.00,7913.54,0.00,221.16,22.12,2.79%,97.08%,1.00,1.00
11/15/2021,ID-SN,Sulawesi Selatan,3,0,13,-10,109842,2235,107468,139,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,0.32,11651.99,0.00,237.09,23.71,2.03%,97.84%,0.27,1.00
11/15/2021,ID-ST,Sulawesi Tengah,3,1,5,-3,47093,1599,45441,53,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,1.02,15933.66,0.34,541.01,54.10,3.40%,96.49%,0.38,1.00
11/15/2021,ID-SG,Sulawesi Tenggara,3,0,0,3,20145,527,19571,47,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,1.14,7643.82,0.00,199.97,20.00,2.62%,97.15%,,1.00
11/15/2021,ID-SA,Sulawesi Utara,1,0,15,-14,34664,1051,33499,114,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,0.38,13120.94,0.00,397.82,39.78,3.03%,96.64%,0.50,1.00
11/15/2021,ID-SB,Sumatera Barat,0,0,4,-4,89819,2151,87543,125,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,0.00,16273.78,0.00,389.73,38.97,2.39%,97.47%,0.00,0.00
